file,file_name,gloss,smplx_shape,seq_len_T,motion_dim_D,duration_at_20fps_sec,keys
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00868.pkl,00868.pkl,active,"(70, 182)",70,182,3.5,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00869.pkl,00869.pkl,active,"(102, 182)",102,182,5.1,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00870.pkl,00870.pkl,active,"(53, 182)",53,182,2.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00871.pkl,00871.pkl,active,"(48, 182)",48,182,2.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00872.pkl,00872.pkl,active,"(56, 182)",56,182,2.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00873.pkl,00873.pkl,active,"(74, 182)",74,182,3.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00874.pkl,00874.pkl,active,"(79, 182)",79,182,3.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00886.pkl,00886.pkl,activity,"(45, 182)",45,182,2.25,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00890.pkl,00890.pkl,activity,"(33, 182)",33,182,1.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00891.pkl,00891.pkl,activity,"(91, 182)",91,182,4.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00892.pkl,00892.pkl,activity,"(56, 182)",56,182,2.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00893.pkl,00893.pkl,activity,"(54, 182)",54,182,2.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00894.pkl,00894.pkl,activity,"(56, 182)",56,182,2.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00897.pkl,00897.pkl,actor,"(48, 182)",48,182,2.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00898.pkl,00898.pkl,actor,"(69, 182)",69,182,3.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00899.pkl,00899.pkl,actor,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00901.pkl,00901.pkl,actor,"(56, 182)",56,182,2.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00902.pkl,00902.pkl,actor,"(66, 182)",66,182,3.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00903.pkl,00903.pkl,actor,"(69, 182)",69,182,3.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00904.pkl,00904.pkl,actor,"(95, 182)",95,182,4.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00943.pkl,00943.pkl,adapt,"(139, 182)",139,182,6.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00944.pkl,00944.pkl,adapt,"(114, 182)",114,182,5.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00946.pkl,00946.pkl,adapt,"(30, 182)",30,182,1.5,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00947.pkl,00947.pkl,adapt,"(68, 182)",68,182,3.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00949.pkl,00949.pkl,adapt,"(44, 182)",44,182,2.2,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00950.pkl,00950.pkl,adapt,"(68, 182)",68,182,3.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00951.pkl,00951.pkl,adapt,"(79, 182)",79,182,3.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00962.pkl,00962.pkl,add,"(38, 182)",38,182,1.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00963.pkl,00963.pkl,add,"(39, 182)",39,182,1.95,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00964.pkl,00964.pkl,add,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00965.pkl,00965.pkl,add,"(101, 182)",101,182,5.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00966.pkl,00966.pkl,add,"(54, 182)",54,182,2.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00967.pkl,00967.pkl,add,"(24, 182)",24,182,1.2,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00972.pkl,00972.pkl,add,"(72, 182)",72,182,3.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/00973.pkl,00973.pkl,add,"(85, 182)",85,182,4.25,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01011.pkl,01011.pkl,address,"(75, 182)",75,182,3.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01012.pkl,01012.pkl,address,"(36, 182)",36,182,1.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01016.pkl,01016.pkl,address,"(53, 182)",53,182,2.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01018.pkl,01018.pkl,address,"(37, 182)",37,182,1.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01020.pkl,01020.pkl,address,"(62, 182)",62,182,3.1,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01021.pkl,01021.pkl,address,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01024.pkl,01024.pkl,address,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01062.pkl,01062.pkl,adjective,"(57, 182)",57,182,2.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01064.pkl,01064.pkl,adjective,"(82, 182)",82,182,4.1,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01065.pkl,01065.pkl,adjective,"(35, 182)",35,182,1.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01066.pkl,01066.pkl,adjective,"(152, 182)",152,182,7.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01068.pkl,01068.pkl,adjective,"(43, 182)",43,182,2.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01069.pkl,01069.pkl,adjective,"(73, 182)",73,182,3.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01073.pkl,01073.pkl,adjust,"(80, 182)",80,182,4.0,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01074.pkl,01074.pkl,adjust,"(81, 182)",81,182,4.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01076.pkl,01076.pkl,adjust,"(44, 182)",44,182,2.2,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01077.pkl,01077.pkl,adjust,"(55, 182)",55,182,2.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01078.pkl,01078.pkl,adjust,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01079.pkl,01079.pkl,adjust,"(87, 182)",87,182,4.35,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01100.pkl,01100.pkl,admire,"(94, 182)",94,182,4.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01101.pkl,01101.pkl,admire,"(117, 182)",117,182,5.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01102.pkl,01102.pkl,admire,"(31, 182)",31,182,1.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01103.pkl,01103.pkl,admire,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01106.pkl,01106.pkl,admire,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01107.pkl,01107.pkl,admire,"(85, 182)",85,182,4.25,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01118.pkl,01118.pkl,admit,"(35, 182)",35,182,1.75,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01120.pkl,01120.pkl,admit,"(117, 182)",117,182,5.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01121.pkl,01121.pkl,admit,"(58, 182)",58,182,2.9,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01122.pkl,01122.pkl,admit,"(33, 182)",33,182,1.65,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01124.pkl,01124.pkl,admit,"(68, 182)",68,182,3.4,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01127.pkl,01127.pkl,admit,"(76, 182)",76,182,3.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01149.pkl,01149.pkl,adopt,"(32, 182)",32,182,1.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01157.pkl,01157.pkl,adopt,"(89, 182)",89,182,4.45,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01158.pkl,01158.pkl,adopt,"(34, 182)",34,182,1.7,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01159.pkl,01159.pkl,adopt,"(26, 182)",26,182,1.3,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01160.pkl,01160.pkl,adopt,"(32, 182)",32,182,1.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01161.pkl,01161.pkl,adopt,"(63, 182)",63,182,3.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01162.pkl,01162.pkl,adopt,"(77, 182)",77,182,3.85,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01207.pkl,01207.pkl,adult,"(85, 182)",85,182,4.25,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01208.pkl,01208.pkl,adult,"(103, 182)",103,182,5.15,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01209.pkl,01209.pkl,adult,"(41, 182)",41,182,2.05,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01211.pkl,01211.pkl,adult,"(31, 182)",31,182,1.55,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01212.pkl,01212.pkl,adult,"(32, 182)",32,182,1.6,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
/home/image/Desktop/SignAvatar_Generative_Project/data/annotations/wlasl_pkls_cropFalse_defult_shape/01214.pkl,01214.pkl,adult,"(36, 182)",36,182,1.8,left_valid|right_valid|total_valid_index|2d|pred_2d|smplx|unsmooth_smplx|bb2img_trans|focal|princpt
